iter,control,mean_adj,min_adj,max_adj,std_adj,mean_weight,min_weight,max_weight,sd_weight
1,tot_emp,3.699110572063877,1,9.097331716191631,4.674996646060933,2.114948098823712,1,9.097331716191631,2.7904519880685728
1,pax_depart,2.3325275874974714,1,3.5700792392230354,1.2876692685830187,30.039583838986363,2.4275035232693782,1820.4749212503027,167.96121982033353
1,bus992_depart,0.9807396383219609,0.9422189149658825,1,0.033359924998516394,30.03121928692102,2.2872397357707306,1820.4749212503027,167.96200488937396
1,flyer_depart,0.9492707834337935,0.8478123503013804,1,0.08786558052083451,29.31897472972904,2.058067467427893,1820.4749212503027,164.96025562987262
1,flight_departure_6_to_630,3.2905651795942576,1,7.871695538782773,3.9673752691053843,30.631746025172507,2.058067467427893,1820.4749212503027,171.07682960696351
1,flight_departure_630_to_7,0.994868357043226,0.9846050711296778,1,0.008888266327435683,30.626328673246164,2.058067467427893,1820.4749212503027,171.07283710608178
1,flight_departure_7_to_730,1.256265760150616,1,1.7687972804518481,0.44386531682112673,30.745692830218687,2.058067467427893,1820.4749212503027,171.1015702562456
1,flight_departure_730_to_8,1.9165339095554572,1,3.749601728666372,1.5874832982097902,31.65176383571162,2.058067467427893,1820.4749212503027,173.30031513570526
1,flight_departure_8_to_830,0.9544413300068828,0.8633239900206484,1,0.07890993115334262,30.801828078916774,2.058067467427893,1820.4749212503027,169.3354451545227
1,flight_departure_830_to_9,0.9576359080010725,0.8729077240032173,1,0.07337675975866473,30.364264684016693,1.9965492320013485,1820.4749212503027,167.76459868646543
1,flight_departure_9_to_930,0.9440309697777436,0.8320929093332309,1,0.09694120399530605,29.98865187839484,1.7125033465761499,1820.4749212503027,167.31949097402446
1,flight_departure_930_to_10,0.9507631809543217,0.8522895428629649,1,0.08528067219018991,29.112848830057207,1.7125033465761499,1820.4749212503027,163.6019287648113
1,flight_departure_10_to_1030,0.9334471213963819,0.8003413641891456,1,0.11527296713143025,28.768530799193808,1.6471565244745399,1820.4749212503027,163.36396757629626
1,flight_departure_1030_to_11,0.9548832769464481,0.8646498308393444,1,0.07814445659976588,28.150442101265234,1.6471565244745399,1820.4749212503027,161.4058531514706
1,flight_departure_11_to_1130,0.9513456615522073,0.854036984656622,1,0.08427178620022874,27.650890317429365,1.6471565244745399,1820.4749212503027,160.34528334714608
