unique_id,weight
1,4.551662195301748
2,4.551662195301748
3,4.551662195301748
4,4.551662195301748
5,4.551662195301748
6,4.551662195301748
7,4.551662195301748
8,4.551662195301748
9,4.551662195301748
10,4.551662195301748
11,4.551662195301748
12,4.551662195301748
13,4.551662195301748
14,4.551662195301748
15,4.551662195301748
16,4.551662195301748
17,4.551662195301748
18,4.551662195301748
19,4.551662195301748
20,4.551662195301748
21,4.551662195301748
22,4.551662195301748
24,4.551662195301748
25,4.551662195301748
26,4.551662195301748
27,4.551662195301748
28,4.551662195301748
29,4.551662195301748
30,4.551662195301748
31,4.551662195301748
32,4.551662195301748
33,4.551662195301748
34,4.551662195301748
35,4.551662195301748
36,4.551662195301748
37,4.551662195301748
38,4.551662195301748
39,4.551662195301748
40,4.551662195301748
41,4.551662195301748
42,4.551662195301748
43,4.551662195301748
44,4.551662195301748
45,4.551662195301748
46,4.551662195301748
47,4.551662195301748
48,4.551662195301748
49,4.551662195301748
50,4.551662195301748
51,4.551662195301748
52,4.551662195301748
53,4.551662195301748
54,4.551662195301748
55,4.551662195301748
56,4.551662195301748
57,4.551662195301748
58,4.551662195301748
59,4.551662195301748
60,4.551662195301748
61,4.551662195301748
62,4.551662195301748
63,4.551662195301748
64,4.551662195301748
65,4.551662195301748
66,4.551662195301748
67,4.551662195301748
68,4.551662195301748
69,4.551662195301748
70,4.551662195301748
71,4.551662195301748
72,4.551662195301748
74,4.551662195301748
75,4.551662195301748
76,4.551662195301748
77,4.551662195301748
78,4.551662195301748
79,4.551662195301748
80,4.551662195301748
81,4.551662195301748
82,4.551662195301748
83,4.551662195301748
84,4.551662195301748
85,4.551662195301748
86,4.551662195301748
87,4.551662195301748
88,4.551662195301748
89,4.551662195301748
90,4.551662195301748
91,4.551662195301748
92,4.551662195301748
93,4.551662195301748
94,4.551662195301748
95,4.551662195301748
96,4.551662195301748
97,4.551662195301748
98,4.551662195301748
99,4.551662195301748
100,4.551662195301748
101,4.551662195301748
102,4.551662195301748
103,4.551662195301748
105,4.551662195301748
106,4.551662195301748
107,4.551662195301748
108,4.551662195301748
109,4.551662195301748
110,4.551662195301748
111,4.551662195301748
112,4.551662195301748
113,4.551662195301748
114,4.551662195301748
115,4.551662195301748
116,4.551662195301748
117,4.551662195301748
118,4.551662195301748
119,4.551662195301748
120,4.551662195301748
121,4.551662195301748
122,4.551662195301748
123,4.551662195301748
124,4.551662195301748
125,4.551662195301748
126,4.551662195301748
127,4.551662195301748
128,4.551662195301748
129,4.551662195301748
130,4.551662195301748
131,4.551662195301748
132,4.551662195301748
133,4.551662195301748
134,4.551662195301748
135,4.551662195301748
136,4.551662195301748
137,4.551662195301748
138,4.551662195301748
139,4.551662195301748
140,4.551662195301748
141,4.551662195301748
142,4.551662195301748
143,4.551662195301748
144,4.551662195301748
145,4.551662195301748
146,4.551662195301748
147,4.551662195301748
148,4.551662195301748
149,4.551662195301748
150,4.551662195301748
151,4.551662195301748
152,4.551662195301748
153,4.551662195301748
154,4.551662195301748
155,4.551662195301748
156,4.551662195301748
157,4.551662195301748
158,4.551662195301748
159,4.551662195301748
160,4.551662195301748
161,4.551662195301748
162,4.551662195301748
163,4.551662195301748
164,4.551662195301748
165,4.551662195301748
166,4.551662195301748
167,4.551662195301748
168,4.551662195301748
169,4.551662195301748
170,4.551662195301748
171,4.551662195301748
172,4.551662195301748
174,4.551662195301748
175,4.551662195301748
176,4.551662195301748
177,4.551662195301748
178,4.551662195301748
179,4.551662195301748
180,4.551662195301748
181,4.551662195301748
182,4.551662195301748
183,4.551662195301748
184,4.551662195301748
185,4.551662195301748
186,4.551662195301748
187,4.551662195301748
188,4.551662195301748
189,4.551662195301748
190,4.551662195301748
191,4.551662195301748
192,4.551662195301748
193,4.551662195301748
194,4.551662195301748
196,4.551662195301748
197,4.551662195301748
198,4.551662195301748
199,4.551662195301748
200,4.551662195301748
201,4.551662195301748
202,4.551662195301748
203,4.551662195301748
204,4.551662195301748
205,4.551662195301748
206,4.551662195301748
207,4.551662195301748
209,4.551662195301748
210,4.551662195301748
211,4.551662195301748
212,4.551662195301748
213,4.551662195301748
214,4.551662195301748
215,4.551662195301748
216,4.551662195301748
218,4.551662195301748
219,4.551662195301748
220,4.551662195301748
221,4.551662195301748
222,4.551662195301748
223,4.551662195301748
224,4.551662195301748
225,4.551662195301748
226,4.551662195301748
227,4.551662195301748
228,4.551662195301748
229,4.551662195301748
230,4.551662195301748
231,4.551662195301748
232,4.551662195301748
233,4.551662195301748
234,4.551662195301748
235,4.551662195301748
236,4.551662195301748
237,4.551662195301748
238,4.551662195301748
239,4.551662195301748
240,4.551662195301748
241,4.551662195301748
242,4.551662195301748
243,4.551662195301748
244,4.551662195301748
245,4.551662195301748
246,4.551662195301748
247,4.551662195301748
248,4.551662195301748
249,4.551662195301748
250,4.551662195301748
251,4.551662195301748
252,4.551662195301748
253,4.551662195301748
254,4.551662195301748
255,4.551662195301748
256,4.551662195301748
257,4.551662195301748
258,4.551662195301748
259,4.551662195301748
260,4.551662195301748
261,4.551662195301748
262,4.551662195301748
263,4.551662195301748
264,4.551662195301748
265,4.551662195301748
266,4.551662195301748
267,4.551662195301748
269,4.551662195301748
270,4.551662195301748
271,4.551662195301748
272,4.551662195301748
273,4.551662195301748
274,4.551662195301748
275,4.551662195301748
276,4.551662195301748
277,4.551662195301748
278,4.551662195301748
279,4.551662195301748
280,4.551662195301748
281,4.551662195301748
282,4.551662195301748
283,4.551662195301748
284,4.551662195301748
285,4.551662195301748
286,4.551662195301748
287,4.551662195301748
288,4.551662195301748
289,4.551662195301748
290,4.551662195301748
291,4.551662195301748
292,4.551662195301748
293,4.551662195301748
294,4.551662195301748
295,4.551662195301748
296,4.551662195301748
297,4.551662195301748
298,4.551662195301748
299,4.551662195301748
300,4.551662195301748
301,4.551662195301748
302,4.551662195301748
303,4.551662195301748
304,4.551662195301748
305,4.551662195301748
306,4.551662195301748
308,4.551662195301748
309,4.551662195301748
310,4.551662195301748
311,4.551662195301748
312,4.551662195301748
313,4.551662195301748
314,4.551662195301748
315,4.551662195301748
316,4.551662195301748
317,4.551662195301748
318,4.551662195301748
319,4.551662195301748
320,4.551662195301748
321,4.551662195301748
322,4.551662195301748
323,4.551662195301748
324,4.551662195301748
325,4.551662195301748
326,4.551662195301748
327,4.551662195301748
328,4.551662195301748
329,4.551662195301748
330,4.551662195301748
331,4.551662195301748
332,4.551662195301748
333,4.551662195301748
334,4.551662195301748
335,4.551662195301748
336,4.551662195301748
337,4.551662195301748
338,4.551662195301748
339,4.551662195301748
340,4.551662195301748
341,4.551662195301748
342,4.551662195301748
343,4.551662195301748
344,4.551662195301748
345,4.551662195301748
346,4.551662195301748
347,4.551662195301748
348,4.551662195301748
349,4.551662195301748
350,4.551662195301748
351,4.551662195301748
352,4.551662195301748
353,4.551662195301748
354,4.551662195301748
355,4.551662195301748
356,4.551662195301748
357,4.551662195301748
358,4.551662195301748
359,4.551662195301748
360,4.551662195301748
361,4.551662195301748
362,4.551662195301748
363,4.551662195301748
364,4.551662195301748
365,4.551662195301748
366,4.551662195301748
367,4.551662195301748
368,4.551662195301748
369,4.551662195301748
370,4.551662195301748
371,4.551662195301748
372,4.551662195301748
373,4.551662195301748
374,4.551662195301748
375,4.551662195301748
376,4.551662195301748
377,4.551662195301748
378,4.551662195301748
379,4.551662195301748
380,4.551662195301748
381,4.551662195301748
382,4.551662195301748
383,4.551662195301748
385,4.551662195301748
386,4.551662195301748
387,4.551662195301748
388,4.551662195301748
389,4.551662195301748
390,4.551662195301748
391,4.551662195301748
392,4.551662195301748
393,4.551662195301748
394,4.551662195301748
395,4.551662195301748
396,4.551662195301748
397,4.551662195301748
398,4.551662195301748
399,4.551662195301748
400,4.551662195301748
401,4.551662195301748
402,4.551662195301748
403,4.551662195301748
404,4.551662195301748
405,4.551662195301748
406,4.551662195301748
407,4.551662195301748
408,4.551662195301748
409,4.551662195301748
410,4.551662195301748
411,4.551662195301748
412,4.551662195301748
413,4.551662195301748
414,4.551662195301748
415,4.551662195301748
416,4.551662195301748
417,4.551662195301748
418,4.551662195301748
420,4.551662195301748
421,4.551662195301748
422,4.551662195301748
423,4.551662195301748
424,4.551662195301748
425,4.551662195301748
427,4.551662195301748
429,4.551662195301748
430,4.551662195301748
431,4.551662195301748
432,4.551662195301748
434,4.551662195301748
436,4.551662195301748
437,4.551662195301748
438,4.551662195301748
440,4.551662195301748
441,4.551662195301748
445,4.551662195301748
446,4.551662195301748
447,4.551662195301748
448,4.551662195301748
449,4.551662195301748
450,4.551662195301748
453,4.551662195301748
457,4.551662195301748
462,4.551662195301748
463,4.551662195301748
464,4.551662195301748
466,4.551662195301748
467,4.551662195301748
468,4.551662195301748
471,4.551662195301748
473,4.551662195301748
475,4.551662195301748
476,4.551662195301748
477,4.551662195301748
478,4.551662195301748
479,4.551662195301748
480,4.551662195301748
481,4.551662195301748
482,4.551662195301748
