iter,control,mean_adj,min_adj,max_adj,std_adj,mean_weight,min_weight,max_weight,sd_weight
11,tot_emp,1,1,1,0,3.8756142438738173,0.3448724222599503,43.39988605690036,4.502822683274564
11,pax_depart,0.9999999999772701,0.9999999999616426,1,2.0140934614902574e-11,3.875614243611605,0.34487242217764313,43.39988604691211,4.5028226825398825
11,bus992_depart,1.0000000000110834,1,1.0000000000332503,1.919706469589357e-11,3.8756142436159657,0.34487242217764313,43.39988604691211,4.5028226825464275
11,flyer_depart,1.0000000000115294,1,1.0000000000345886,1.9969711103274205e-11,3.8756142436173033,0.34487242227307224,43.39988604691211,4.502822682545564
12,tot_emp,1,1,1,0,3.8756142436173033,0.34487242227307224,43.39988604691211,4.502822682545564
12,pax_depart,0.9999999999997643,0.9999999999996023,1,2.0881903579119307e-13,3.875614243614585,0.34487242227221887,43.399886046808554,4.502822682537947
12,bus992_depart,1.000000000000115,1,1.0000000000003448,1.9909075743398598e-13,3.87561424361463,0.34487242227221887,43.399886046808554,4.502822682538015
12,flyer_depart,1.0000000000001195,1,1.0000000000003586,2.0703900241211226e-13,3.875614243614644,0.34487242227320825,43.399886046808554,4.502822682538007
13,tot_emp,1,1,1,0,3.875614243614644,0.34487242227320825,43.399886046808554,4.502822682538007
13,pax_depart,0.9999999999999976,0.9999999999999959,1,2.1613735616745383e-15,3.8756142436146157,0.34487242227319936,43.39988604680748,4.502822682537927
13,bus992_depart,1.000000000000001,1,1.0000000000000036,2.0531623078253657e-15,3.875614243614616,0.34487242227319936,43.39988604680748,4.502822682537928
13,flyer_depart,1.000000000000001,1,1.0000000000000036,2.0531623078253657e-15,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
14,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
14,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
14,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
14,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
15,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
15,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
15,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
15,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
16,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
16,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
16,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
16,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
17,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
17,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
17,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
17,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
18,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
18,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
18,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
18,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
19,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
19,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
19,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
19,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
20,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
20,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
20,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
20,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
21,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
21,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
21,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
21,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
22,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
22,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
22,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
22,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
23,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
23,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
23,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
23,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
24,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
24,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
24,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
24,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
25,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
25,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
25,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
25,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
26,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
26,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
26,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
26,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
27,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
27,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
27,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
27,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
28,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
28,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
28,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
28,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
29,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
29,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
29,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
29,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
30,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
30,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
30,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
30,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
31,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
31,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
31,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
31,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
32,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
32,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
32,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
32,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
33,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
33,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
33,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
33,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
34,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
34,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
34,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
34,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
35,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
35,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
35,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
35,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
36,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
36,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
36,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
36,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
37,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
37,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
37,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
37,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
38,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
38,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
38,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
38,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
39,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
39,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
39,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
39,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
40,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
40,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
40,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
40,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
41,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
41,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
41,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
41,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
42,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
42,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
42,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
42,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
43,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
43,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
43,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
43,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
44,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
44,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
44,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
44,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
45,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
45,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
45,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
45,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
46,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
46,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
46,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
46,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
47,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
47,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
47,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
47,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
48,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
48,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
48,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
48,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
49,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
49,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
49,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
49,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
50,tot_emp,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
50,pax_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
50,bus992_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
50,flyer_depart,1,1,1,0,3.8756142436146166,0.3448724222732092,43.39988604680748,4.502822682537928
