iter,control,mean_adj,min_adj,max_adj,std_adj,mean_weight,min_weight,max_weight,sd_weight
1,tot_emp,3.717612365263372,1,9.152837095790115,4.70704269191359,2.1551175206018875,1,9.152837095790115,2.8434024225173875
1,pax_depart,1.644467679923573,1,2.3249873706990396,0.6632289904270148,14.216393849021994,2.5870009645152963,1893.422379032258,102.93882354649452
1,bus992_depart,0.8928178742619011,0.6784536227857032,1,0.18564488744162322,14.080642239059499,1.1907947803329275,1893.422379032258,102.94926620138932
1,flyer_depart,0.9472845539628763,0.8418536618886289,1,0.0913058308799537,13.761230238281447,1.1907947803329275,1893.422379032258,102.20611273127402
2,tot_emp,1.0390019076895434,1,1.11700572306863,0.0675532857104004,13.89714850461459,1.1907947803329275,1893.422379032258,102.19977456132173
2,pax_depart,0.924590401527397,0.8799311122992581,1,0.06567587523129002,7.249383492478639,0.9051346006370775,598.8052072504909,33.16693790337318
2,bus992_depart,0.9413653190076231,0.8240959570228692,1,0.10155824656438997,7.214910234887194,0.4174690667820719,598.8052072504909,33.17103588307112
2,flyer_depart,0.9226811769655953,0.7680435308967857,1,0.1339201298770159,7.097447377243037,0.4174690667820719,598.8052072504909,33.15908958788507
3,tot_emp,1.0225917872448793,1,1.0677753617346382,0.0391301233419176,7.179807199563632,0.4174690667820719,598.8052072504909,33.16577968964602
3,pax_depart,0.9443328039958035,0.8830051111595558,1,0.0587024865059924,4.77138800269277,0.3265953412784999,195.41348289158006,11.4468611113418
3,bus992_depart,0.9897449607974051,0.9692348823922153,1,0.01776224893250497,4.766995041304804,0.30007002563912155,195.41348289158006,11.447615523371388
3,flyer_depart,0.8878329923957496,0.663498977187249,1,0.19427895610352616,4.700774553334229,0.1893422379032258,195.41348289158006,11.459656670444975
4,tot_emp,1.0139602864221835,1,1.0418808592665505,0.024179925371435762,4.752932351919824,0.1893422379032258,195.41348289158006,11.485997930792324
4,pax_depart,0.963982247707471,0.8986078464001325,1,0.056713771113714666,3.916748495589333,0.1893422379032258,74.65972450680863,5.253928461123119
4,bus992_depart,0.9977843290354288,0.9933529871062864,1,0.0038376546834924664,3.9158356831112853,0.1893422379032258,74.65972450680863,5.254113853431552
4,flyer_depart,0.908496572648171,0.7254897179445128,1,0.15848858524005563,3.8937976440147235,0.1893422379032258,74.65972450680863,5.264557358645309
5,tot_emp,1.0051199121361927,1,1.0153597364085782,0.008867947950174341,3.913426045113685,0.1893422379032258,74.65972450680863,5.290705034840319
5,pax_depart,0.9791384803190307,0.9373839777593793,1.000031463197713,0.036160463361054385,3.6360014536501057,0.1893422379032258,41.71998250687916,3.9025918360736274
5,bus992_depart,0.9994239696403305,0.9982719089209916,1,9.977138496496895e-4,3.6357659381602696,0.1893422379032258,41.71998250687916,3.9026369727657735
5,flyer_depart,0.9587383252940488,0.8762149758821463,1,0.07146731699608719,3.630593169517032,0.1893422379032258,41.71998250687916,3.9061866343524403
6,tot_emp,1.0013263871282092,1,1.0039791613846276,0.0022973698965637183,3.6357358292026984,0.1893422379032258,41.71998250687916,3.9159715732990086
6,pax_depart,0.9942463067237935,0.982736189876412,1.0000027302949688,0.009968053683839743,3.577521154973842,0.1893422379032258,35.66782796594568,3.7105760001195227
6,bus992_depart,0.9998191777401569,0.9994575332204708,1,3.13193341187603e-4,3.577447358040822,0.1893422379032258,35.66782796594568,3.7105895149070376
6,flyer_depart,0.9821483519704958,0.9464450559114872,1,0.030919961385938225,3.5757362844890386,0.1893422379032258,35.66782796594568,3.7118619448281436
7,tot_emp,1.0004560836651637,1,1.0013682509954913,7.899600805658846e-4,3.577509219544605,0.1893422379032258,35.66782796594568,3.7154618287361885
7,pax_depart,0.9996714730171062,0.9990135724628719,1.0000008465884467,5.697587503710025e-4,3.5743847252157535,0.1893422379032258,35.35242096831049,3.7053901617413447
7,bus992_depart,0.9998330341351412,0.9994991024054236,1,2.8919336106511377e-4,3.574316587628702,0.1893422379032258,35.35242096831049,3.7054025703924265
7,flyer_depart,0.991951021945568,0.975853065836704,1,0.013941238939283146,3.5736141189535884,0.1893422379032258,35.35242096831049,3.705937061827188
8,tot_emp,1.0001952802081282,1,1.0005858406243846,3.382352421906694e-4,3.5743738256909268,0.1893422379032258,35.35242096831049,3.7074863852501068
8,pax_depart,0.9999991128744308,0.9999965598437431,1.000000778779549,2.245016406482804e-6,3.5743668658625847,0.1893422379032258,35.351326422702506,3.707452874035039
8,bus992_depart,0.999919904540824,0.9997597136224721,1,1.3872940474835149e-4,3.574334192462678,0.1893422379032258,35.351326422702506,3.7074588230659726
8,flyer_depart,0.9963599736753153,0.9890799210259458,1,0.006304710535242179,3.5740294619497703,0.1893422379032258,35.351326422702506,3.7076927236146338
9,tot_emp,1.0000853578876578,1,1.0002560736629735,1.4784419825014262e-4,3.5743616427693814,0.1893422379032258,35.351326422702506,3.7083705361166994
9,pax_depart,1.0000001984257145,1,1.0000003736422727,1.878992700697861e-7,3.574364223234675,0.18934232183292007,35.3513969385451,3.7083734068208654
9,bus992_depart,0.9999649492459802,0.9998948477379408,1,6.070968680578003e-5,3.5743499279000113,0.18934232183292007,35.3513969385451,3.708376009676963
9,flyer_depart,0.9983500449654008,0.9950501348962024,1,0.0028578059501298673,3.574214357863838,0.1893422379032258,35.3513969385451,3.7084804646004708
10,tot_emp,1.000037916823353,1,1.000113750470059,6.567386450901894e-5,3.5743619368873114,0.1893422379032258,35.3513969385451,3.708781670127736
10,pax_depart,1.0000000874163582,1,1.0000001634701405,8.232528656325764e-8,3.5743630715934005,0.18934227530927647,35.351428366317236,3.7087829442733184
